,Background...Insectivore.Rho,Background...Insectivore.P,Background...Insectivore.p.adj
HDAC3,0.533001790889026,0.594032340599042,0.835204152240831
HTR1E,1.10238870540059,0.27029271969038,0.595506838240604
S1PR1,-1.21189058439738,0.225554266835776,0.550239532192182
TM4SF4,-0.2883492659004,0.773079399041127,0.915997366890178
TMPRSS11E,1.13775720664513,0.255221878521512,0.581677647490886
TRIM35,-0.789740344866852,0.429679424439969,0.73043036477935
TM4SF1,2.20705039208116,0.0273105389846255,0.193477502797987
MGAT2,-1.1024377123437,0.270271423819682,0.595506838240604
SCG2,0.0169255161925889,0.986496036703094,0.995483829664984
MINAR1,-0.742002190769811,0.458086008249603,0.750846001387179
OR7G3,3.15440044184349,0.00160828241539515,0.0434877154303312
GRM5,-1.90986930037957,0.05615004369273,0.277572354669655
VXN,-1.48283450637268,0.138118385693893,0.428799255643039
OR7G2,-2.10724617890578,0.0350962459711105,0.221266064156255
SEMA4C,1.32223982840884,0.186088302358363,0.501184648824163
WFDC13,-0.618748490957329,0.536082059880055,0.798433713920409
TMEM135,2.22752262840904,0.0259123652011077,0.187757500020006
CNNM3,-0.297774409042473,0.765875347626227,0.914050793446994
SMYD4,3.05318112714025,0.00226429223515856,0.0527326333903521
TWF2,-1.74572642661618,0.0808585007737283,0.333092600786304
SPATA5L1,2.25401882616935,0.0241949836451189,0.181227583134812
IL12A,-0.348732207994273,0.727290361942003,0.896543423584905
CD2BP2,-2.2887947374189,0.022091281394357,0.173319254656889
DEGS2,1.66101266500324,0.0967109031116855,0.365660608476163
TBL2,1.35236819773059,0.176257557734594,0.487951964700261
LCMT2,2.47492230715962,0.013326516263793,0.132765520663688
PATE1,-1.17529209242729,0.239877877043507,0.565581515759326
KRT73,1.19927891431513,0.230419511186827,0.555205865441842
CEP89,3.52675210716457,0.000420690441339581,0.0213414946226008
RNFT1,-2.35606035749581,0.0184699163691834,0.158699107656639
DTYMK,0.00196677086566955,0.998430744903341,0.999307355934739
CYCS,-1.28273202081044,0.199585977484592,0.519770606430858
TSPAN5,-0.193865358641815,0.846281308858004,0.946613327946959
SLC9C1,-0.245450579700387,0.806107569545146,0.929825260676463
PRND,-1.43118254244875,0.152377905514722,0.45087504024975
CENPN,0.380406907531463,0.703643387893387,0.88662895546602
VPS50,1.11378672477539,0.265370693417297,0.591517122791588
BCR,-0.869707409680052,0.384460321908965,0.695945031184719
GTSF1,-1.15657220526614,0.247447183533509,0.571919492071104
KLF11,0.089600283445231,0.928604859157481,0.975498759076853
FEN1,-0.249650573808337,0.802857584366895,0.929127939730341
ONECUT1,1.62924942625907,0.103260227549987,0.378076581964704
PPM1D,0.226808805601527,0.820572416251153,0.93564249717431
RNF187,-0.197906921880413,0.843117888416885,0.945180519277048
MTBP,1.94578516175851,0.051680551755235,0.268849056127799
MMGT1,-0.292037383177722,0.770258041545876,0.915129560611091
ADRB2,-0.706593766759094,0.479818963636361,0.767378942435301
MBOAT2,-1.22470650426142,0.220685822599964,0.546160367510656
MGMT,-2.55829349946797,0.0105187272230787,0.118073441522772
ATOH1,1.06643025294278,0.2862291920008,0.613170916150749
LSM3,0.720337602386131,0.47131715818316,0.761976841910118
PTGDR,2.18382243950631,0.0289752980313096,0.200452669991249
LRP8,1.11074990942994,0.266676012758117,0.592292613153785
ANKRD27,0.943295081303754,0.345529991067344,0.665323785365951
CHRNB1,-1.20673877970665,0.227532759427256,0.552006026874539
TMEM43,0.600531552591088,0.548152039199856,0.807580113014949
KCNG3,0.639441977437285,0.522535448311253,0.791573531916182
TRIM56,-0.0664205694248366,0.947042994329366,0.980973943870226
SOX14,-1.53506691912575,0.124767391125241,0.411585293690413
FSTL5,2.58730249302975,0.0096730632540722,0.112636984400328
HSPBAP1,1.71339016803215,0.086640783880673,0.345731281615418
ALCAM,0.0442303110979086,0.964720820926737,0.988603698368782
TRMT61B,0.913858279156599,0.360791318551419,0.67596901137227
SNX7,0.516737562471098,0.605339371024026,0.840855760127555
QARS1,1.65233629380055,0.0984660145124418,0.36913947447923
CSDC2,-0.81723369334497,0.413794891067193,0.717962041244715
PRKCE,-0.185376138904003,0.852934022452688,0.949924939531099
ZPLD1,0.771295510154118,0.440531793036542,0.7380444272175
USP42,0.329198490156096,0.742005664076413,0.903754869928958
MRPL13,0.551834971529079,0.581061424752099,0.82660486001893
CBR4,1.27028537895553,0.203982994394978,0.525311493346925
STX18,-2.40036818986715,0.0163785882552796,0.148895421777806
CHST14,1.1092391681697,0.267327019788506,0.592763839090546
FOXI1,-0.681247699363383,0.495714770621306,0.776115840343594
IBTK,0.45812658673341,0.646861498956015,0.861020805039347
ATOH8,1.67175523581899,0.0945725972015179,0.361198687096938
REEP4,-0.0952891390020379,0.924085169219773,0.974713539422955
ZNF608,1.98278379051515,0.0473915853821042,0.257602349919023
LGI3,0.75087934118788,0.452725274327797,0.74696673763349
GBX2,-0.524574768226025,0.599878830823725,0.837213122846597
RETREG1,-0.787017013583187,0.43127190663366,0.731489353314467
HOXD4,2.63465247364714,0.00842234667293393,0.105419163877673
MTCL1,0.366500804403303,0.713991412478132,0.89137771330354
C2orf68,0.772981792710098,0.439533156120616,0.736904522916742
ZNF396,1.67160189020188,0.0946028518048525,0.361229122474642
STX8,-2.57451473495234,0.0100380810740954,0.115150216652522
RNF181,-0.877785848567002,0.380059945587248,0.692209605270092
ETV5,1.69857307381781,0.0893996534126526,0.352157706871504
VAMP5,0.513584537965944,0.607542492134968,0.841967874060849
BMP1,1.98432577987228,0.0472195340633335,0.257230997528981
TBCA,1.76859773208549,0.0769610295113194,0.325451800798962
LRG1,3.48585286040552,0.000490570757145775,0.0227851713600669
TMEM37,-1.69055576688575,0.0909216788065547,0.354863749250094
OTP,-1.91566881068549,0.0554072648051208,0.276134819752376
POLR3D,-1.43409861115382,0.15154412419337,0.450004377587638
MAT2A,-0.939980609840565,0.34722750680647,0.666915297944446
PPIC,1.53860327506074,0.123901178522444,0.410782205496073
TMEM192,2.98339055355588,0.0028507397136769,0.0595459278595216
SOCS5,1.79025336783554,0.0734131891644272,0.318169621167433
ROBO4,-0.310652096344485,0.756065118077593,0.908686704835547
PCDHB1,0.257741834276,0.796606157491976,0.926933898548991
ZNF672,0.617690156497315,0.53677960188892,0.798812024147769
PCDHGC4,0.450818506124736,0.6521203622657,0.8630863845811
CXCL10,0.447418223099547,0.654573120695481,0.864131874092215
UBE2E1,-1.72728325385936,0.0841168051923011,0.339673466707027
CYBC1,-2.23198606054725,0.0256158842374847,0.18630024040978
KRT28,0.0985484385672992,0.92149681070143,0.974079940306475
ADRA1B,1.04245725522424,0.297199733248472,0.623196698088549
LRRC45,-0.458973975618043,0.646252854570925,0.860562298167274
CDCA7,-0.367886668149126,0.712957741475083,0.890731736057193
ASPSCR1,0.648922744857226,0.516388312426439,0.788571636796827
AVEN,-0.944963837809668,0.344677338261603,0.664550371818998
RBFA,0.374213070714383,0.708245800282173,0.888435287977165
FASN,-0.515992272508462,0.605859806346846,0.841218228634232
RCAN2,-0.101514968758584,0.919141675591011,0.973316967106375
NPTX1,-3.57061642558449,0.000356142109798076,0.0199747662896782
DUS1L,-0.622037712470451,0.533917070438922,0.798350727555552
RPTOR,-4.53994005472271,5.62702238906928e-06,0.00202685346454275
PAIP1,-0.963336455262089,0.335378704237282,0.657320954413696
B4GALT6,-0.884124190310009,0.376629176091164,0.690098690248553
FAM83B,0.657940094556744,0.510576625591236,0.784633966414826
C5orf34,0.554219905945723,0.579428356784318,0.825800422229539
DCXR,-1.10350664685357,0.269807206646053,0.595169435564218
COG8,0.43432532622793,0.664052215166503,0.869186278343771
RAC3,-2.6158355729443,0.00890094093959258,0.107990532701988
RBMXL2,0.598040259321895,0.549813070449069,0.808044252326499
FEM1B,0.776877412499331,0.437231098728878,0.735937578327765
NTSR2,-2.28950173221559,0.0220502173780921,0.173164715834058
GON7,-0.764026464855503,0.444851471671887,0.741068602706024
CHRM1,-1.01829906439048,0.308535852910743,0.6333695148475
MPLKIP,-1.59313386293509,0.11113016413764,0.390516365777936
ANKMY2,1.05659533954661,0.290696308384974,0.616750475909936
OR10G6,0.897593428294657,0.369402343874778,0.684458458146579
USP38,-0.725097684937785,0.468392104566418,0.759444595670408
IGF1,-0.102926808656006,0.918021060463343,0.972904801800968
OTUD7A,-2.67532101584077,0.00746577255206352,0.0990234159492083
PWWP2A,2.39479021659023,0.016629876976719,0.149768653064342
AXIN2,-1.72389934752698,0.0847260151480419,0.340941689580342
MAP2K1,-1.73635118604959,0.0825017577862213,0.336256158146502
GTPBP2,0.852348596370197,0.394020641325526,0.702527837998619
MYOZ2,1.16602785602189,0.243603183146221,0.56922421533684
SYNPO2,-0.256559127139884,0.797519130833182,0.927156605924344
KLF13,-2.56305024350242,0.0103757032362186,0.117190281576878
MTNR1A,0.672683404737452,0.501148727553963,0.778461413228429
INSM2,0.502543963855353,0.615284935207111,0.846420244121594
TSNARE1,0.435189002804353,0.663425244289132,0.869041385827364
AP000812,0.922332740632091,0.356355041143468,0.672956709964091
ABHD15,2.34840648584375,0.0188539328897698,0.159889691595385
DNAJB7,1.64081066094647,0.100836724562327,0.373618090686832
GIMAP8,0.579508918270469,0.562245830770794,0.815885646460502
HEXIM2,0.80482537902891,0.42092045416883,0.723126618084003
NDUFA10,1.06629529021421,0.286290177890608,0.613170916150749
MRPL39,-1.33686059450307,0.181268145570633,0.495476453887757
SCNN1B,1.88324453914647,0.0596672356385508,0.28669099708129
ANTXR2,0.630393997566917,0.528436837034149,0.795006914298129
HTRA3,-2.18911491653716,0.028588488624523,0.198891673420833
PCDHA10,-1.65192968237758,0.0985488863218384,0.369250785573435
GLB1,3.14027721812398,0.00168788030659308,0.0444859380318167
DDIT4,-0.889791955974908,0.373577606654898,0.687620242301003
TMEM223,2.24883788701675,0.0245228119459014,0.182706779301244
SLCO1A2,4.05222841151719,5.07320994669278e-05,0.00724482432093445
GP9,1.91607452491385,0.0553556103946885,0.275994798181331
CXCL8,0.427709584924753,0.668862570687313,0.870880665778027
MRPL4,0.574587690769082,0.565570178864799,0.818603086654798
MORN4,-0.492988232501776,0.622020902068802,0.849539669837648
CDKL2,0.966977503140928,0.333555280093238,0.655876098743133
CCDC126,0.174854468928377,0.861193987538011,0.951535545684279
AGXT,2.72545322086234,0.00642132750405669,0.0922724268734529
ANKRD2,-1.09617465120071,0.273002350550724,0.5987139899982
CMTM8,0.385811352713012,0.699636386806521,0.885346724470833
PANK1,-0.391932070994366,0.695108405673428,0.882648816886846
MAGI3,-2.59450802000287,0.00947264035541775,0.111262338783309
OR10V1,1.42493895362637,0.15417484823904,0.45344778049496
CAVIN4,-3.28864543713499,0.00100670757241439,0.0347925864419294
GOT1L1,0.0591850686857038,0.952804702256693,0.983541732126991
HOOK3,-0.50576383577421,0.61302244893311,0.844938849894284
ACOT12,3.05319020891344,0.00226422370581519,0.0527326333903521
YWHAG,-0.442319408125343,0.658258088547795,0.866584309862583
C3AR1,2.3449907578206,0.0190275512504151,0.160885538976515
NKIRAS2,-1.2492783216528,0.211563294035734,0.535064664226122
MCRIP2,-1.20397413129747,0.228599577195084,0.552875342696973
BCL2L1,-0.827537420192091,0.407932521568794,0.712903314513054
SEC23A,-1.75748998905361,0.0788343267255357,0.328463544729322
PPID,0.268729761932859,0.788137647247856,0.923092503348925
THOP1,1.84455680249671,0.0651020357269944,0.300723538643161
CYTL1,0.0394536893588475,0.968528675282722,0.989987892361926
ZBTB5,0.28155779837197,0.778282603474066,0.918389784617283
LGALS4,0.404329160881475,0.685970684556662,0.878270049445413
TVP23B,0.191502831691009,0.848131662227207,0.947898097844639
ASCC2,0.874322267842329,0.381942775880981,0.693737164304664
HPCAL1,-0.964003085084248,0.335044379149726,0.657076145388737
HAVCR2,1.40398670877618,0.160322807468018,0.463268073982305
SRP68,-0.834331972189089,0.40409393993793,0.709974936232051
ADCY6,0.0614417598339592,0.951007395624739,0.982903709474042
CTSW,-0.046635901302847,0.96280341804601,0.987914199095257
CYB5B,-0.175400373976521,0.860765046750663,0.951483978189244
ZWILCH,2.90738652134606,0.00364462552844022,0.0681069600819326
ADAT1,3.02758544425469,0.00246516011641252,0.0551875872750923
RPL4,1.51683478316868,0.129308402679136,0.417521892236279
WFDC5,0.462528621048457,0.643702282506027,0.859803281095682
RAD9A,-0.848846971554895,0.395966449305693,0.704551424338119
EFEMP2,1.39231915083712,0.163825774806741,0.468640750654013
SLC16A11,-0.652740489787294,0.51392359463156,0.78683173187711
MRPS12,2.12926776075533,0.0332321135140205,0.215895522223951
PTDSS2,0.367102461560045,0.71354259123273,0.891123497598243
TMEM134,0.37837901728325,0.705149053338554,0.887690824471088
DDX23,-0.185750292724823,0.852640586678898,0.94987788033652
SLC16A13,1.06237482403328,0.288065558354718,0.61391645938351
ZNF471,1.55943139477628,0.118894310504937,0.40216149394293
CHST1,-1.49387451315569,0.135208421139602,0.425469339685884
SLC37A2,-1.34170986148935,0.179690088290873,0.493576790562067
THAP2,0.93660631607665,0.34896110187499,0.667884106776681
C1orf100,0.671040364468078,0.502194815811248,0.779160940828077
MUS81,1.3859136061067,0.165773285636578,0.471076295035639
SSH3,-0.280094969371437,0.779404644160364,0.918389784617283
FAM53A,-0.0187773424073456,0.985018728776321,0.995023322998978
H2AZ2,-1.15842717547572,0.246689754502272,0.571472664102806
PHYKPL,0.835512857339122,0.403429010801101,0.709968219675439
ELF4,1.07529022758136,0.282244810065697,0.609013062613803
PCDHGC3,-0.40189466715364,0.687761547604337,0.879224495088387
PLG,-0.526509686009493,0.598534123945876,0.836788297058378
COQ10A,0.445213241544434,0.656165658364986,0.865190690347194
CCDC63,-1.02691485165719,0.304460560332193,0.63007580433016
RNASE8,1.06801170477486,0.285515232000953,0.612692911295469
RGMB,1.52818544143817,0.126466502398469,0.413535512886178
PPM1E,-0.249166685975518,0.803231847620093,0.929127939730341
KCNG4,-1.28387293851566,0.199186417350442,0.519236513160712
PSMA8,-0.593298755574653,0.552981231449759,0.810422493722345
USP48,1.44353303560811,0.148870373327264,0.445589506167214
FBXO22,-1.62987023504221,0.103128925660744,0.377851888796337
TLCD3A,0.141120822783325,0.887774494065884,0.963095168549662
SEC16B,3.0250975568515,0.00248552940916105,0.0552479950176343
MS4A10,2.17537329748757,0.029602153842735,0.203055993075282
GOLT1A,0.0478269447752764,0.961854162298211,0.987502794317945
PROP1,2.01995882808129,0.0433876583588127,0.246243191294816
GEMIN2,-1.53954220407411,0.123671982844614,0.410190130945027
LEMD3,0.247183254084012,0.804766404571713,0.929754715018026
SNX32,-0.422384878311865,0.672744113546765,0.872500346973877
PIGS,4.36764819656432,1.25591576386776e-05,0.00303837889798994
PLA2G1B,0.689720440261333,0.4903700091672,0.772965815286507
LTBP4,-1.11082309996634,0.266644501293165,0.592292613153785
GMPPB,0.830763439933153,0.406107279911816,0.71147689344016
MAPK7,-0.874590628377196,0.381796688789243,0.693717577685495
RNASEH2C,-0.509904637864655,0.610118272582658,0.843749284591334
AOC3,1.78212351322504,0.0747290921980253,0.320954916650184
TUT1,0.297801310389194,0.7658548143625,0.914050793446994
ATAD1,-0.480344410294414,0.630982515153443,0.854364346180114
RSF1,1.50032204245717,0.133531002355069,0.422997126352257
STOX2,-2.37235168199247,0.0176752579562053,0.154960886511969
CSPG4,-0.745343345443547,0.45606418378435,0.749899558885573
CCAR2,2.60943414878258,0.0090692099424471,0.109243931485093
SNX33,-1.11094402802577,0.266592442520716,0.59226931206391
TMOD3,2.13029825739823,0.0331469973368501,0.215601797685796
GRK2,-1.29431200158637,0.195557672605542,0.513874763112914
EVX2,1.22437903253828,0.22080927527241,0.546160367510656
SNTG2,2.09330974681455,0.0363215131393598,0.225227079683956
APOBEC4,3.03077022609474,0.00243930801232475,0.0551446911740193
MARCHF3,0.0617312603652371,0.950776845263173,0.982790758553075
ABCD2,2.98420613327015,0.00284315160969417,0.0595408842913861
PRKACA,-0.560092584939047,0.575416287928134,0.824224338196105
ZNF622,-2.11586166528856,0.0343565746208958,0.218910761898026
PSMD1,-0.174618740042577,0.861379222402989,0.951535545684279
ISX,-0.255440898671576,0.798382585660443,0.92746960015553
AP1G2,0.662346928647753,0.507748907660904,0.783446172705911
NFYC,3.26308607443269,0.00110206042612126,0.0360067352436856
DHX37,-0.361874057347705,0.717446147197776,0.892970432449811
ALG10B,1.78257030400328,0.0746562774264011,0.320727166924075
NPFFR2,0.707891833177614,0.47901243170519,0.766875164901764
ASPHD1,-2.11072563729874,0.0347959010555577,0.220403131938334
TRMT112,-0.36587408464498,0.71445903504768,0.891712212141976
FBXW10,-1.44073302666003,0.14966012065203,0.446747862918739
MLKL,1.02410989701862,0.305783370272308,0.631072402437464
PCMTD2,0.659518586295275,0.509562814880568,0.784362513634864
RHOD,-1.82730013029366,0.0676546556633579,0.305794372420509
ADCK5,0.178597067776224,0.858254097047387,0.950730386607362
LEP,-0.518563822204517,0.604064943037676,0.840008942211141
TAOK2,0.323406025260885,0.746387767020595,0.905130054127545
TUBB8B,-0.204345995254187,0.838083129179613,0.943105348574864
CYP2W1,-0.929732083062429,0.352509818738396,0.670477988407429
U2AF2,-0.814881353666508,0.415140227436141,0.718803015350822
PHYHD1,1.16015884412654,0.245984139822097,0.571074579107828
NDUFA11,1.63462629185352,0.102127412574102,0.375796420071196
C11orf86,2.94491676466935,0.00323041554422005,0.0639338272417202
CCDC106,0.320875441416451,0.748304785544241,0.905710294869071
TLR10,3.22429737502865,0.00126282188805082,0.0384035271733879
TLR1,2.64634146341463,0.00813676354334178,0.103523391109911
ACAD9,1.48470487569285,0.137622019592428,0.428218051598379
CKS1B,-1.93269480386886,0.0532738056864189,0.271812707777274
BAD,0.921289577709655,0.356899261037609,0.67329843134993
CTBP2,-3.1779794647222,0.00148305254402374,0.0420644291004341
